03:01:41 | INFO     | Main              | === BIPD 시스템 로깅 시작 ===
03:01:41 | INFO     | MemoryCell        | Memory Cell이 초기화되었습니다. 용량=500, 임베딩차원=32
03:01:41 | INFO     | ImmuneSystem      | 면역 포트폴리오 시스템이 초기화되었습니다. 자산수=30, 상태차원=43, B-Cell=5개
03:01:41 | INFO     | Trainer           | BIPD 훈련자가 초기화되었습니다. 훈련데이터=3221일, 테스트데이터=1004일
03:01:41 | INFO     | Trainer           | 시각화 결과 저장 위치: /Users/reo/Documents/Repositories/FinFlow/finflow-BIPD/bipd/logs/20250816_030141/visualizations
03:01:41 | DEBUG    | Main              | BIPD 훈련자 초기화 완료
03:01:41 | INFO     | Trainer           | BIPD 시스템 훈련을 시작합니다. 1000개 에피소드
03:01:41 | INFO     | Trainer           | T-Cell 사전 훈련을 시작합니다.
03:01:41 | INFO     | FeatureExtractor  | 배치 특성 추출을 시작합니다: 3221 거래일
03:02:42 | INFO     | FeatureExtractor  | 배치 특성 추출 완료: (3201, 12)
03:02:42 | INFO     | TCell             | T-Cell 학습 완료: 샘플수=3201, 정상비율=89.97%
03:02:42 | INFO     | ImmuneSystem      | T-Cell 학습이 완료되었습니다.
03:02:42 | INFO     | Trainer           | T-Cell 사전 훈련 완료: 3201개 샘플 학습
03:02:42 | INFO     | Trainer           | ========================= 에피소드 1/1,000 시작 =========================
03:02:42 | DEBUG    | Trainer           | 에피소드 1 시작: 초기 상태 크기=43, 환경 최대 스텝=3200
03:02:42 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.469->0.469', 'correlation': '0.799->0.799', 'momentum': '0.000->0.000', 'defensive': '0.639->0.639', 'growth': '0.000->0.000'}, 선택: correlation
03:02:42 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:42 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:42 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:42 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:43 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:43 | DEBUG    | ImmuneSystem      | 의사결정 #50: 위기수준=0.675, 선택전략=defensive, 메모리=True
03:02:43 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.661->0.463', 'correlation': '0.723->0.000', 'momentum': '0.000->0.100', 'defensive': '0.979->0.685', 'growth': '0.000->0.100'}, 선택: defensive
03:02:44 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:44 | DEBUG    | ImmuneSystem      | 의사결정 #100: 위기수준=0.842, 선택전략=defensive, 메모리=True
03:02:44 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=100, 보상=-6.4840, 메모리=100개
03:02:44 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.939->0.657', 'correlation': '0.028->0.019', 'momentum': '0.000->0.100', 'defensive': '0.422->0.422', 'growth': '0.000->0.100'}, 선택: volatility
03:02:45 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:45 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:45 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:45 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:46 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:46 | DEBUG    | ImmuneSystem      | 의사결정 #150: 위기수준=1.000, 선택전략=volatility, 메모리=True
03:02:46 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:46 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '1.000->0.560', 'correlation': '-0.125->0.000', 'momentum': '0.000->0.100', 'defensive': '0.300->0.210', 'growth': '0.000->0.100'}, 선택: volatility
03:02:46 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:46 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:48 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:48 | DEBUG    | ImmuneSystem      | 의사결정 #200: 위기수준=1.000, 선택전략=volatility, 메모리=True
03:02:48 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=200, 보상=-10.0000, 메모리=200개
03:02:48 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '1.000->0.850', 'correlation': '-0.125->0.000', 'momentum': '0.000->0.100', 'defensive': '0.300->0.210', 'growth': '0.000->0.100'}, 선택: volatility
03:02:48 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:48 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:48 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:49 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:49 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:49 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 1회 (0.4%), 총 검증 241회
03:02:50 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:50 | DEBUG    | ImmuneSystem      | 의사결정 #250: 위기수준=1.000, 선택전략=volatility, 메모리=True
03:02:50 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:50 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.966->0.773', 'correlation': '-0.041->0.000', 'momentum': '0.000->0.100', 'defensive': '0.367->0.257', 'growth': '0.000->0.100'}, 선택: volatility
03:02:50 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:51 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=37.3%, 평균 신뢰도=0.987
03:02:51 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:52 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:52 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:52 | DEBUG    | ImmuneSystem      | 의사결정 #300: 위기수준=0.575, 선택전략=defensive, 메모리=True
03:02:52 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=300, 보상=1.7413, 메모리=300개
03:02:52 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.782->0.782', 'correlation': '0.420->0.420', 'momentum': '0.000->0.100', 'defensive': '0.736->0.626', 'growth': '0.000->0.100'}, 선택: volatility
03:02:53 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:54 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:54 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:55 | DEBUG    | ImmuneSystem      | 의사결정 #350: 위기수준=0.477, 선택전략=correlation, 메모리=True
03:02:55 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.545->0.545', 'correlation': '0.986->0.986', 'momentum': '0.000->0.100', 'defensive': '0.789->0.789', 'growth': '0.000->0.100'}, 선택: correlation
03:02:55 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:55 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:56 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:56 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=52.5%, 평균 신뢰도=0.990
03:02:57 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:57 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:57 | DEBUG    | ImmuneSystem      | 의사결정 #400: 위기수준=0.475, 선택전략=defensive, 메모리=True
03:02:57 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=400, 보상=10.0000, 메모리=400개
03:02:57 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.483->0.483', 'correlation': '0.833->0.000', 'momentum': '0.000->0.100', 'defensive': '0.666->0.666', 'growth': '0.000->0.100'}, 선택: defensive
03:02:58 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:58 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:59 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:02:59 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:00 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:00 | DEBUG    | ImmuneSystem      | 의사결정 #450: 위기수준=0.533, 선택전략=correlation, 메모리=True
03:03:00 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.495->0.495', 'correlation': '0.863->0.863', 'momentum': '0.000->0.100', 'defensive': '0.691->0.691', 'growth': '0.000->0.100'}, 선택: correlation
03:03:01 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:01 | INFO     | ImmuneSystem      | defensive 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:01 | DEBUG    | BCell-volatility  | [volatility] 업데이트 100: Actor 손실=-2.3509, Critic 손실=57.4188, 탐험률=0.545
03:03:01 | DEBUG    | BCell-correlation | [correlation] 업데이트 100: Actor 손실=-1.0787, Critic 손실=56.4964, 탐험률=0.545
03:03:01 | DEBUG    | BCell-momentum    | [momentum] 업데이트 100: Actor 손실=-1.9890, Critic 손실=55.5121, 탐험률=0.545
03:03:01 | DEBUG    | BCell-defensive   | [defensive] 업데이트 100: Actor 손실=-0.2863, Critic 손실=56.5374, 탐험률=0.545
03:03:01 | DEBUG    | BCell-growth      | [growth] 업데이트 100: Actor 손실=-1.9864, Critic 손실=57.7578, 탐험률=0.545
03:03:03 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:03 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:03 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=60.5%, 평균 신뢰도=0.991
03:03:04 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:04 | DEBUG    | ImmuneSystem      | 의사결정 #500: 위기수준=0.471, 선택전략=correlation, 메모리=True
03:03:04 | DEBUG    | MemoryCell        | 메모리 저장: 500개 경험 보유 (총 500개 저장됨)
03:03:04 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=500, 보상=10.0000, 메모리=500개
03:03:04 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.470->0.470', 'correlation': '0.800->0.000', 'momentum': '0.000->0.100', 'defensive': '0.640->0.448', 'growth': '0.000->0.100'}, 선택: volatility
03:03:04 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:05 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:05 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:06 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:06 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 6회 (1.1%), 총 검증 543회
03:03:07 | DEBUG    | ImmuneSystem      | 의사결정 #550: 위기수준=0.481, 선택전략=correlation, 메모리=True
03:03:07 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.476->0.333', 'correlation': '0.816->0.457', 'momentum': '0.000->0.100', 'defensive': '0.653->0.457', 'growth': '0.000->0.100'}, 선택: defensive
03:03:08 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:08 | INFO     | ImmuneSystem      | defensive 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:09 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:09 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:10 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:10 | DEBUG    | ImmuneSystem      | 의사결정 #600: 위기수준=0.782, 선택전략=volatility, 메모리=True
03:03:10 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=600, 보상=-10.0000, 메모리=500개
03:03:10 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.741->0.519', 'correlation': '0.522->0.522', 'momentum': '0.000->0.100', 'defensive': '0.818->0.572', 'growth': '0.000->0.100'}, 선택: defensive
03:03:11 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:11 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:12 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:12 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:13 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:13 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=62.3%, 평균 신뢰도=0.991
03:03:13 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:14 | DEBUG    | ImmuneSystem      | 의사결정 #650: 위기수준=0.471, 선택전략=defensive, 메모리=True
03:03:14 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.475->0.332', 'correlation': '0.812->0.000', 'momentum': '0.000->0.100', 'defensive': '0.649->0.649', 'growth': '0.000->0.100'}, 선택: defensive
03:03:14 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:14 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 16회 (2.4%), 총 검증 661회
03:03:15 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:16 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:16 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:17 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:17 | DEBUG    | ImmuneSystem      | 의사결정 #700: 위기수준=0.468, 선택전략=correlation, 메모리=True
03:03:17 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=700, 보상=10.0000, 메모리=500개
03:03:17 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.469->0.328', 'correlation': '0.798->0.798', 'momentum': '0.000->0.100', 'defensive': '0.638->0.638', 'growth': '0.000->0.100'}, 선택: correlation
03:03:17 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:18 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:18 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:20 | DEBUG    | ImmuneSystem      | 의사결정 #750: 위기수준=0.474, 선택전략=defensive, 메모리=True
03:03:20 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.470->0.329', 'correlation': '0.800->0.560', 'momentum': '0.000->0.100', 'defensive': '0.640->0.448', 'growth': '0.000->0.100'}, 선택: correlation
03:03:21 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:21 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=66.1%, 평균 신뢰도=0.992
03:03:21 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:22 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:22 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 27회 (3.5%), 총 검증 777회
03:03:22 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:23 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:23 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:24 | DEBUG    | ImmuneSystem      | 의사결정 #800: 위기수준=0.483, 선택전략=correlation, 메모리=True
03:03:24 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=800, 보상=-10.0000, 메모리=500개
03:03:24 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.476->0.333', 'correlation': '0.816->0.571', 'momentum': '0.000->0.100', 'defensive': '0.653->0.653', 'growth': '0.000->0.100'}, 선택: defensive
03:03:25 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:25 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:26 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:27 | DEBUG    | ImmuneSystem      | 의사결정 #850: 위기수준=0.739, 선택전략=defensive, 메모리=True
03:03:27 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.501->0.351', 'correlation': '0.878->0.878', 'momentum': '0.000->0.100', 'defensive': '0.702->0.492', 'growth': '0.000->0.100'}, 선택: correlation
03:03:28 | DEBUG    | BCell-volatility  | [volatility] 업데이트 200: Actor 손실=-1.7727, Critic 손실=41.0016, 탐험률=0.330
03:03:28 | DEBUG    | BCell-correlation | [correlation] 업데이트 200: Actor 손실=-0.2114, Critic 손실=41.0972, 탐험률=0.330
03:03:28 | DEBUG    | BCell-momentum    | [momentum] 업데이트 200: Actor 손실=-1.2457, Critic 손실=37.3538, 탐험률=0.330
03:03:28 | DEBUG    | BCell-defensive   | [defensive] 업데이트 200: Actor 손실=-0.2870, Critic 손실=40.3388, 탐험률=0.330
03:03:28 | DEBUG    | BCell-growth      | [growth] 업데이트 200: Actor 손실=-0.8492, Critic 손실=40.2554, 탐험률=0.330
03:03:28 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:29 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 30회 (3.4%), 총 검증 879회
03:03:30 | DEBUG    | ImmuneSystem      | 의사결정 #900: 위기수준=0.485, 선택전략=correlation, 메모리=True
03:03:30 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=900, 보상=10.0000, 메모리=500개
03:03:30 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.831->0.582', 'correlation': '0.298->0.238', 'momentum': '0.000->0.100', 'defensive': '0.638->0.447', 'growth': '0.000->0.100'}, 선택: volatility
03:03:31 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:31 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:31 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:33 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=63.8%, 평균 신뢰도=0.991
03:03:33 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:34 | DEBUG    | ImmuneSystem      | 의사결정 #950: 위기수준=0.477, 선택전략=correlation, 메모리=True
03:03:34 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.470->0.470', 'correlation': '0.800->0.680', 'momentum': '0.000->0.100', 'defensive': '0.640->0.448', 'growth': '0.000->0.100'}, 선택: correlation
03:03:34 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:34 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:35 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:35 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:36 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:36 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:37 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:37 | DEBUG    | ImmuneSystem      | 의사결정 #1000: 위기수준=0.467, 선택전략=correlation, 메모리=True
03:03:37 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=1000, 보상=10.0000, 메모리=500개
03:03:37 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.469->0.469', 'correlation': '0.799->0.000', 'momentum': '0.000->0.100', 'defensive': '0.639->0.447', 'growth': '0.000->0.100'}, 선택: volatility
03:03:37 | DEBUG    | MemoryCell        | Memory 회상 통계 (1000회): 성공률=100.0%, 평균 유사도=0.995, 메모리 수=500
03:03:37 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 50회 (5.0%), 총 검증 1006회
03:03:37 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:38 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:38 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:40 | INFO     | ImmuneSystem      | volatility 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:40 | DEBUG    | ImmuneSystem      | 의사결정 #1050: 위기수준=0.806, 선택전략=defensive, 메모리=True
03:03:40 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.473->0.000', 'correlation': '0.808->0.566', 'momentum': '0.000->0.100', 'defensive': '0.647->0.453', 'growth': '0.000->0.100'}, 선택: correlation
03:03:40 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:43 | DEBUG    | ImmuneSystem      | Memory 가이던스 통계 (최근 100회): 사용률=64.6%, 평균 신뢰도=0.991
03:03:43 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:44 | DEBUG    | ImmuneSystem      | 의사결정 #1100: 위기수준=0.472, 선택전략=correlation, 메모리=True
03:03:44 | INFO     | ImmuneSystem      | 시스템 업데이트: 스텝=1100, 보상=7.0886, 메모리=500개
03:03:44 | DEBUG    | ImmuneSystem      | B-Cell 점수 변화: {'volatility': '0.467->0.327', 'correlation': '0.794->0.556', 'momentum': '0.000->0.100', 'defensive': '0.635->0.444', 'growth': '0.000->0.100'}, 선택: correlation
03:03:44 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
03:03:44 | DEBUG    | Environment       | 가중치 검증 통계 (최근 100회): 음수 가중치 65회 (5.9%), 총 검증 1109회
03:03:45 | INFO     | ImmuneSystem      | correlation 전략이 5회 연속 선택되어 3스텝 쿨다운 적용
